Belgium,Actual Load (MW)
2017-12-25 12:45:00+01:00,8919
2017-12-25 13:00:00+01:00,8932
2017-12-25 13:15:00+01:00,8842
2017-12-25 13:30:00+01:00,8874
2017-12-25 13:45:00+01:00,8803
2017-12-25 14:00:00+01:00,8718
2017-12-25 14:15:00+01:00,8656
2017-12-25 14:30:00+01:00,8583
2017-12-25 14:45:00+01:00,8590
2017-12-25 15:00:00+01:00,8643
2017-12-25 15:15:00+01:00,8581
2017-12-25 15:30:00+01:00,8546
2017-12-25 15:45:00+01:00,8532
2017-12-25 16:00:00+01:00,8581
2017-12-25 16:15:00+01:00,8588
2017-12-25 16:30:00+01:00,8597
2017-12-25 16:45:00+01:00,8700
2017-12-25 17:00:00+01:00,8802
2017-12-25 17:15:00+01:00,8932
2017-12-25 17:30:00+01:00,9061
2017-12-25 17:45:00+01:00,9095
2017-12-25 18:00:00+01:00,9096
2017-12-25 18:15:00+01:00,9017
2017-12-25 18:30:00+01:00,8998
2017-12-25 18:45:00+01:00,8978
2017-12-25 19:00:00+01:00,8977
2017-12-25 19:15:00+01:00,8919
2017-12-25 19:30:00+01:00,8797
2017-12-25 19:45:00+01:00,8732
2017-12-25 20:00:00+01:00,8689
2017-12-25 20:15:00+01:00,8711
2017-12-25 20:30:00+01:00,8623
2017-12-25 20:45:00+01:00,8579
2017-12-25 21:00:00+01:00,8482
2017-12-25 21:15:00+01:00,8402
2017-12-25 21:30:00+01:00,8285
2017-12-25 21:45:00+01:00,8297
2017-12-25 22:00:00+01:00,8509
2017-12-25 22:15:00+01:00,8668
2017-12-25 22:30:00+01:00,8752
2017-12-25 22:45:00+01:00,8718
2017-12-25 23:00:00+01:00,8917
2017-12-25 23:15:00+01:00,8842
2017-12-25 23:30:00+01:00,8730
2017-12-25 23:45:00+01:00,8639
2017-12-26 00:00:00+01:00,8497
2017-12-26 00:15:00+01:00,8401
2017-12-26 00:30:00+01:00,8274
2017-12-26 00:45:00+01:00,8147
2017-12-26 01:00:00+01:00,8104
2017-12-26 01:15:00+01:00,7964
2017-12-26 01:30:00+01:00,7882
2017-12-26 01:45:00+01:00,7770
2017-12-26 02:00:00+01:00,7739
2017-12-26 02:15:00+01:00,7674
2017-12-26 02:30:00+01:00,7610
2017-12-26 02:45:00+01:00,7552
2017-12-26 03:00:00+01:00,7544
2017-12-26 03:15:00+01:00,7373
2017-12-26 03:30:00+01:00,7305
2017-12-26 03:45:00+01:00,7386
2017-12-26 04:00:00+01:00,7449
2017-12-26 04:15:00+01:00,7290
2017-12-26 04:30:00+01:00,7425
2017-12-26 04:45:00+01:00,7471
2017-12-26 05:00:00+01:00,7595
2017-12-26 05:15:00+01:00,7651
2017-12-26 05:30:00+01:00,7721
2017-12-26 05:45:00+01:00,7923
2017-12-26 06:00:00+01:00,8079
2017-12-26 06:15:00+01:00,8234
2017-12-26 06:30:00+01:00,8429
2017-12-26 06:45:00+01:00,8558
2017-12-26 07:00:00+01:00,8561
2017-12-26 07:15:00+01:00,8590
2017-12-26 07:30:00+01:00,8780
2017-12-26 07:45:00+01:00,8910
2017-12-26 08:00:00+01:00,9128
2017-12-26 08:15:00+01:00,9250
2017-12-26 08:30:00+01:00,9357
2017-12-26 08:45:00+01:00,9388
2017-12-26 09:00:00+01:00,9547
2017-12-26 09:15:00+01:00,9682
2017-12-26 09:30:00+01:00,9758
2017-12-26 09:45:00+01:00,9841
2017-12-26 10:00:00+01:00,9814
2017-12-26 10:15:00+01:00,9833
2017-12-26 10:30:00+01:00,9887
2017-12-26 10:45:00+01:00,9827
2017-12-26 11:00:00+01:00,9825
2017-12-26 11:15:00+01:00,9919
2017-12-26 11:30:00+01:00,10031
2017-12-26 11:45:00+01:00,10094
2017-12-26 12:00:00+01:00,10144
2017-12-26 12:15:00+01:00,10125
2017-12-26 12:30:00+01:00,10086
2017-12-26 12:45:00+01:00,10046
2017-12-26 13:00:00+01:00,10082
2017-12-26 13:15:00+01:00,10109
2017-12-26 13:30:00+01:00,10086
2017-12-26 13:45:00+01:00,10071
2017-12-26 14:00:00+01:00,10114
2017-12-26 14:15:00+01:00,10046
2017-12-26 14:30:00+01:00,9986
2017-12-26 14:45:00+01:00,9960
2017-12-26 15:00:00+01:00,10060
2017-12-26 15:15:00+01:00,9985
2017-12-26 15:30:00+01:00,9947
2017-12-26 15:45:00+01:00,9966
2017-12-26 16:00:00+01:00,9897
2017-12-26 16:15:00+01:00,9995
2017-12-26 16:30:00+01:00,10162
2017-12-26 16:45:00+01:00,10306
2017-12-26 17:00:00+01:00,10600
2017-12-26 17:15:00+01:00,10700
2017-12-26 17:30:00+01:00,10822
2017-12-26 17:45:00+01:00,10809
2017-12-26 18:00:00+01:00,10736
2017-12-26 18:15:00+01:00,10711
2017-12-26 18:30:00+01:00,10743
2017-12-26 18:45:00+01:00,10663
2017-12-26 19:00:00+01:00,10564
2017-12-26 19:15:00+01:00,10499
2017-12-26 19:30:00+01:00,10341
2017-12-26 19:45:00+01:00,10232
2017-12-26 20:00:00+01:00,10106
2017-12-26 20:15:00+01:00,10011
2017-12-26 20:30:00+01:00,9869
2017-12-26 20:45:00+01:00,9792
2017-12-26 21:00:00+01:00,9579
2017-12-26 21:15:00+01:00,9484
2017-12-26 21:30:00+01:00,9353
2017-12-26 21:45:00+01:00,9328
2017-12-26 22:00:00+01:00,9478
2017-12-26 22:15:00+01:00,9604
2017-12-26 22:30:00+01:00,9680
2017-12-26 22:45:00+01:00,9665
2017-12-26 23:00:00+01:00,9786
2017-12-26 23:15:00+01:00,9618
2017-12-26 23:30:00+01:00,9462
2017-12-26 23:45:00+01:00,9338
2017-12-27 00:00:00+01:00,9185
2017-12-27 00:15:00+01:00,8994
2017-12-27 00:30:00+01:00,8799
2017-12-27 00:45:00+01:00,8632
2017-12-27 01:00:00+01:00,8537
2017-12-27 01:15:00+01:00,8420
2017-12-27 01:30:00+01:00,8316
2017-12-27 01:45:00+01:00,8146
2017-12-27 02:00:00+01:00,8100
2017-12-27 02:15:00+01:00,7973
2017-12-27 02:30:00+01:00,7926
2017-12-27 02:45:00+01:00,7825
2017-12-27 03:00:00+01:00,7847
2017-12-27 03:15:00+01:00,7774
2017-12-27 03:30:00+01:00,7753
2017-12-27 03:45:00+01:00,7747
2017-12-27 04:00:00+01:00,7764
2017-12-27 04:15:00+01:00,7770
2017-12-27 04:30:00+01:00,7826
2017-12-27 04:45:00+01:00,7882
2017-12-27 05:00:00+01:00,7986
2017-12-27 05:15:00+01:00,8129
2017-12-27 05:30:00+01:00,8261
2017-12-27 05:45:00+01:00,8348
2017-12-27 06:00:00+01:00,8623
2017-12-27 06:15:00+01:00,8782
2017-12-27 06:30:00+01:00,8904
2017-12-27 06:45:00+01:00,8986
2017-12-27 07:00:00+01:00,9038
2017-12-27 07:15:00+01:00,9161
2017-12-27 07:30:00+01:00,9360
2017-12-27 07:45:00+01:00,9488
2017-12-27 08:00:00+01:00,9693
2017-12-27 08:15:00+01:00,9849
2017-12-27 08:30:00+01:00,10002
2017-12-27 08:45:00+01:00,9916
2017-12-27 09:00:00+01:00,10066
2017-12-27 09:15:00+01:00,10221
2017-12-27 09:30:00+01:00,10260
2017-12-27 09:45:00+01:00,10373
2017-12-27 10:00:00+01:00,10427
2017-12-27 10:15:00+01:00,10456
2017-12-27 10:30:00+01:00,10339
2017-12-27 10:45:00+01:00,10404
2017-12-27 11:00:00+01:00,10394
2017-12-27 11:15:00+01:00,10395
2017-12-27 11:30:00+01:00,10445
2017-12-27 11:45:00+01:00,10341
2017-12-27 12:00:00+01:00,10641
2017-12-27 12:15:00+01:00,10587
2017-12-27 12:30:00+01:00,10455
2017-12-27 12:45:00+01:00,10374
2017-12-27 13:00:00+01:00,10330
2017-12-27 13:15:00+01:00,10459
2017-12-27 13:30:00+01:00,10517
2017-12-27 13:45:00+01:00,10451
2017-12-27 14:00:00+01:00,10418
2017-12-27 14:15:00+01:00,10452
2017-12-27 14:30:00+01:00,10514
2017-12-27 14:45:00+01:00,10452
2017-12-27 15:00:00+01:00,10496
2017-12-27 15:15:00+01:00,10362
2017-12-27 15:30:00+01:00,10160
2017-12-27 15:45:00+01:00,10191
2017-12-27 16:00:00+01:00,10513
2017-12-27 16:15:00+01:00,10611
2017-12-27 16:30:00+01:00,10765
2017-12-27 16:45:00+01:00,11048
2017-12-27 17:00:00+01:00,11138
2017-12-27 17:15:00+01:00,11305
2017-12-27 17:30:00+01:00,11225
2017-12-27 17:45:00+01:00,11245
2017-12-27 18:00:00+01:00,11270
2017-12-27 18:15:00+01:00,11046
2017-12-27 18:30:00+01:00,11012
2017-12-27 18:45:00+01:00,10968
2017-12-27 19:00:00+01:00,10657
2017-12-27 19:15:00+01:00,10450
2017-12-27 19:30:00+01:00,10275
2017-12-27 19:45:00+01:00,10157
2017-12-27 20:00:00+01:00,10056
2017-12-27 20:15:00+01:00,9900
2017-12-27 20:30:00+01:00,9798
2017-12-27 20:45:00+01:00,9763
2017-12-27 21:00:00+01:00,9661
2017-12-27 21:15:00+01:00,9465
2017-12-27 21:30:00+01:00,9363
2017-12-27 21:45:00+01:00,9309
2017-12-27 22:00:00+01:00,9591
2017-12-27 22:15:00+01:00,9736
2017-12-27 22:30:00+01:00,9787
2017-12-27 22:45:00+01:00,9843
2017-12-27 23:00:00+01:00,10074
2017-12-27 23:15:00+01:00,9878
2017-12-27 23:30:00+01:00,9696
2017-12-27 23:45:00+01:00,9567
2017-12-28 00:00:00+01:00,9389
2017-12-28 00:15:00+01:00,9269
2017-12-28 00:30:00+01:00,9077
2017-12-28 00:45:00+01:00,8886
2017-12-28 01:00:00+01:00,8835
2017-12-28 01:15:00+01:00,8643
2017-12-28 01:30:00+01:00,8518
2017-12-28 01:45:00+01:00,8437
2017-12-28 02:00:00+01:00,8496
2017-12-28 02:15:00+01:00,8427
2017-12-28 02:30:00+01:00,8336
2017-12-28 02:45:00+01:00,8339
2017-12-28 03:00:00+01:00,8243
2017-12-28 03:15:00+01:00,8074
2017-12-28 03:30:00+01:00,8088
2017-12-28 03:45:00+01:00,8070
2017-12-28 04:00:00+01:00,8261
2017-12-28 04:15:00+01:00,8238
2017-12-28 04:30:00+01:00,8240
2017-12-28 04:45:00+01:00,8355
2017-12-28 05:00:00+01:00,8479
2017-12-28 05:15:00+01:00,8556
2017-12-28 05:30:00+01:00,8603
2017-12-28 05:45:00+01:00,8763
2017-12-28 06:00:00+01:00,9036
2017-12-28 06:15:00+01:00,9249
2017-12-28 06:30:00+01:00,9464
2017-12-28 06:45:00+01:00,9674
2017-12-28 07:00:00+01:00,9612
2017-12-28 07:15:00+01:00,9722
2017-12-28 07:30:00+01:00,9857
2017-12-28 07:45:00+01:00,9945
2017-12-28 08:00:00+01:00,10117
2017-12-28 08:15:00+01:00,10261
2017-12-28 08:30:00+01:00,10246
2017-12-28 08:45:00+01:00,10230
2017-12-28 09:00:00+01:00,10430
2017-12-28 09:15:00+01:00,10582
2017-12-28 09:30:00+01:00,10647
2017-12-28 09:45:00+01:00,10628
2017-12-28 10:00:00+01:00,10592
2017-12-28 10:15:00+01:00,10543
2017-12-28 10:30:00+01:00,10538
2017-12-28 10:45:00+01:00,10646
2017-12-28 11:00:00+01:00,10654
2017-12-28 11:15:00+01:00,10646
2017-12-28 11:30:00+01:00,10626
2017-12-28 11:45:00+01:00,10679
2017-12-28 12:00:00+01:00,10680
2017-12-28 12:15:00+01:00,10564
2017-12-28 12:30:00+01:00,10511
2017-12-28 12:45:00+01:00,10521
2017-12-28 13:00:00+01:00,10487
2017-12-28 13:15:00+01:00,10397
2017-12-28 13:30:00+01:00,10320
2017-12-28 13:45:00+01:00,10284
2017-12-28 14:00:00+01:00,10241
2017-12-28 14:15:00+01:00,10216
2017-12-28 14:30:00+01:00,10205
2017-12-28 14:45:00+01:00,10179
2017-12-28 15:00:00+01:00,10308
2017-12-28 15:15:00+01:00,10297
2017-12-28 15:30:00+01:00,10360
2017-12-28 15:45:00+01:00,10406
2017-12-28 16:00:00+01:00,10383
2017-12-28 16:15:00+01:00,10425
2017-12-28 16:30:00+01:00,10473
2017-12-28 16:45:00+01:00,10652
2017-12-28 17:00:00+01:00,10998
2017-12-28 17:15:00+01:00,11141
2017-12-28 17:30:00+01:00,11291
2017-12-28 17:45:00+01:00,11419
2017-12-28 18:00:00+01:00,11381
2017-12-28 18:15:00+01:00,11284
2017-12-28 18:30:00+01:00,11220
2017-12-28 18:45:00+01:00,11155
2017-12-28 19:00:00+01:00,10959
2017-12-28 19:15:00+01:00,10825
2017-12-28 19:30:00+01:00,10740
2017-12-28 19:45:00+01:00,10555
2017-12-28 20:00:00+01:00,10448
2017-12-28 20:15:00+01:00,10289
2017-12-28 20:30:00+01:00,10202
2017-12-28 20:45:00+01:00,10089
2017-12-28 21:00:00+01:00,9963
2017-12-28 21:15:00+01:00,9921
2017-12-28 21:30:00+01:00,9845
2017-12-28 21:45:00+01:00,9733
2017-12-28 22:00:00+01:00,9936
2017-12-28 22:15:00+01:00,10041
2017-12-28 22:30:00+01:00,10076
2017-12-28 22:45:00+01:00,10079
2017-12-28 23:00:00+01:00,10203
2017-12-28 23:15:00+01:00,10212
2017-12-28 23:30:00+01:00,10082
2017-12-28 23:45:00+01:00,9973
2017-12-29 00:00:00+01:00,9848
2017-12-29 00:15:00+01:00,9699
2017-12-29 00:30:00+01:00,9532
2017-12-29 00:45:00+01:00,9336
2017-12-29 01:00:00+01:00,9261
2017-12-29 01:15:00+01:00,9213
2017-12-29 01:30:00+01:00,9103
2017-12-29 01:45:00+01:00,8964
2017-12-29 02:00:00+01:00,8965
2017-12-29 02:15:00+01:00,8864
2017-12-29 02:30:00+01:00,8784
2017-12-29 02:45:00+01:00,8738
2017-12-29 03:00:00+01:00,8614
2017-12-29 03:15:00+01:00,8553
2017-12-29 03:30:00+01:00,8488
2017-12-29 03:45:00+01:00,8494
2017-12-29 04:00:00+01:00,8450
2017-12-29 04:15:00+01:00,8389
2017-12-29 04:30:00+01:00,8455
2017-12-29 04:45:00+01:00,8483
2017-12-29 05:00:00+01:00,8552
2017-12-29 05:15:00+01:00,8612
2017-12-29 05:30:00+01:00,8785
2017-12-29 05:45:00+01:00,8962
2017-12-29 06:00:00+01:00,9053
2017-12-29 06:15:00+01:00,9128
2017-12-29 06:30:00+01:00,9302
2017-12-29 06:45:00+01:00,9366
2017-12-29 07:00:00+01:00,9361
2017-12-29 07:15:00+01:00,9429
2017-12-29 07:30:00+01:00,9695
2017-12-29 07:45:00+01:00,9828
2017-12-29 08:00:00+01:00,10085
2017-12-29 08:15:00+01:00,10254
2017-12-29 08:30:00+01:00,10330
2017-12-29 08:45:00+01:00,10360
2017-12-29 09:00:00+01:00,10551
2017-12-29 09:15:00+01:00,10561
2017-12-29 09:30:00+01:00,10551
2017-12-29 09:45:00+01:00,10617
2017-12-29 10:00:00+01:00,10676
2017-12-29 10:15:00+01:00,10731
2017-12-29 10:30:00+01:00,10817
2017-12-29 10:45:00+01:00,10827
2017-12-29 11:00:00+01:00,10876
2017-12-29 11:15:00+01:00,10959
2017-12-29 11:30:00+01:00,11010
2017-12-29 11:45:00+01:00,11046
2017-12-29 12:00:00+01:00,11048
2017-12-29 12:15:00+01:00,11024
2017-12-29 12:30:00+01:00,11034
2017-12-29 12:45:00+01:00,10992
2017-12-29 13:00:00+01:00,11001
2017-12-29 13:15:00+01:00,10985
2017-12-29 13:30:00+01:00,10907
2017-12-29 13:45:00+01:00,10862
2017-12-29 14:00:00+01:00,10712
2017-12-29 14:15:00+01:00,10675
2017-12-29 14:30:00+01:00,10591
2017-12-29 14:45:00+01:00,10602
2017-12-29 15:00:00+01:00,10548
2017-12-29 15:15:00+01:00,10511
2017-12-29 15:30:00+01:00,10564
2017-12-29 15:45:00+01:00,10594
2017-12-29 16:00:00+01:00,10537
2017-12-29 16:15:00+01:00,10560
2017-12-29 16:30:00+01:00,10631
2017-12-29 16:45:00+01:00,10723
2017-12-29 17:00:00+01:00,10903
2017-12-29 17:15:00+01:00,10979
2017-12-29 17:30:00+01:00,11058
2017-12-29 17:45:00+01:00,11107
2017-12-29 18:00:00+01:00,11004
2017-12-29 18:15:00+01:00,10979
2017-12-29 18:30:00+01:00,10806
2017-12-29 18:45:00+01:00,10709
2017-12-29 19:00:00+01:00,10661
2017-12-29 19:15:00+01:00,10508
2017-12-29 19:30:00+01:00,10468
2017-12-29 19:45:00+01:00,10247
2017-12-29 20:00:00+01:00,10122
2017-12-29 20:15:00+01:00,10077
2017-12-29 20:30:00+01:00,9926
2017-12-29 20:45:00+01:00,9820
2017-12-29 21:00:00+01:00,9583
2017-12-29 21:15:00+01:00,9557
2017-12-29 21:30:00+01:00,9497
2017-12-29 21:45:00+01:00,9450
2017-12-29 22:00:00+01:00,9573
2017-12-29 22:15:00+01:00,9690
2017-12-29 22:30:00+01:00,9760
2017-12-29 22:45:00+01:00,9730
2017-12-29 23:00:00+01:00,9839
2017-12-29 23:15:00+01:00,9832
2017-12-29 23:30:00+01:00,9656
2017-12-29 23:45:00+01:00,9503
2017-12-30 00:00:00+01:00,9472
2017-12-30 00:15:00+01:00,9356
2017-12-30 00:30:00+01:00,9256
2017-12-30 00:45:00+01:00,9091
2017-12-30 01:00:00+01:00,9022
2017-12-30 01:15:00+01:00,8837
2017-12-30 01:30:00+01:00,8818
2017-12-30 01:45:00+01:00,8812
2017-12-30 02:00:00+01:00,8703
2017-12-30 02:15:00+01:00,8622
2017-12-30 02:30:00+01:00,8316
2017-12-30 02:45:00+01:00,8219
2017-12-30 03:00:00+01:00,8114
2017-12-30 03:15:00+01:00,7798
2017-12-30 03:30:00+01:00,7861
2017-12-30 03:45:00+01:00,7839
2017-12-30 04:00:00+01:00,8099
2017-12-30 04:15:00+01:00,7863
2017-12-30 04:30:00+01:00,7821
2017-12-30 04:45:00+01:00,7954
2017-12-30 05:00:00+01:00,8002
2017-12-30 05:15:00+01:00,7968
2017-12-30 05:30:00+01:00,8016
2017-12-30 05:45:00+01:00,8032
2017-12-30 06:00:00+01:00,8122
2017-12-30 06:15:00+01:00,8144
2017-12-30 06:30:00+01:00,8150
2017-12-30 06:45:00+01:00,8142
2017-12-30 07:00:00+01:00,8154
2017-12-30 07:15:00+01:00,8214
2017-12-30 07:30:00+01:00,8293
2017-12-30 07:45:00+01:00,8415
2017-12-30 08:00:00+01:00,8541
2017-12-30 08:15:00+01:00,8781
2017-12-30 08:30:00+01:00,8859
2017-12-30 08:45:00+01:00,8866
2017-12-30 09:00:00+01:00,9042
2017-12-30 09:15:00+01:00,9177
2017-12-30 09:30:00+01:00,9370
2017-12-30 09:45:00+01:00,9493
2017-12-30 10:00:00+01:00,9586
2017-12-30 10:15:00+01:00,9659
2017-12-30 10:30:00+01:00,9655
2017-12-30 10:45:00+01:00,9668
2017-12-30 11:00:00+01:00,9612
2017-12-30 11:15:00+01:00,9651
2017-12-30 11:30:00+01:00,9753
2017-12-30 11:45:00+01:00,9822
2017-12-30 12:00:00+01:00,9791
2017-12-30 12:15:00+01:00,9758
2017-12-30 12:30:00+01:00,9688
2017-12-30 12:45:00+01:00,9688
2017-12-30 13:00:00+01:00,9733
2017-12-30 13:15:00+01:00,9658
2017-12-30 13:30:00+01:00,9620
2017-12-30 13:45:00+01:00,9575
2017-12-30 14:00:00+01:00,9535
2017-12-30 14:15:00+01:00,9510
2017-12-30 14:30:00+01:00,9465
2017-12-30 14:45:00+01:00,9447
2017-12-30 15:00:00+01:00,9481
2017-12-30 15:15:00+01:00,9411
2017-12-30 15:30:00+01:00,9461
2017-12-30 15:45:00+01:00,9469
2017-12-30 16:00:00+01:00,9412
2017-12-30 16:15:00+01:00,9454
2017-12-30 16:30:00+01:00,9505
2017-12-30 16:45:00+01:00,9698
2017-12-30 17:00:00+01:00,9857
2017-12-30 17:15:00+01:00,10078
2017-12-30 17:30:00+01:00,10153
2017-12-30 17:45:00+01:00,10200
2017-12-30 18:00:00+01:00,10176
2017-12-30 18:15:00+01:00,10153
2017-12-30 18:30:00+01:00,10154
2017-12-30 18:45:00+01:00,10057
2017-12-30 19:00:00+01:00,10006
2017-12-30 19:15:00+01:00,9932
2017-12-30 19:30:00+01:00,9924
2017-12-30 19:45:00+01:00,9810
2017-12-30 20:00:00+01:00,9665
2017-12-30 20:15:00+01:00,9533
2017-12-30 20:30:00+01:00,9408
2017-12-30 20:45:00+01:00,9232
2017-12-30 21:00:00+01:00,9059
2017-12-30 21:15:00+01:00,9008
2017-12-30 21:30:00+01:00,8964
2017-12-30 21:45:00+01:00,8767
2017-12-30 22:00:00+01:00,8938
2017-12-30 22:15:00+01:00,9134
2017-12-30 22:30:00+01:00,9219
2017-12-30 22:45:00+01:00,9210
2017-12-30 23:00:00+01:00,9356
2017-12-30 23:15:00+01:00,9351
2017-12-30 23:30:00+01:00,9144
2017-12-30 23:45:00+01:00,9042
2017-12-31 00:00:00+01:00,8777
2017-12-31 00:15:00+01:00,8630
2017-12-31 00:30:00+01:00,8690
2017-12-31 00:45:00+01:00,8689
2017-12-31 01:00:00+01:00,8443
2017-12-31 01:15:00+01:00,8301
2017-12-31 01:30:00+01:00,8254
2017-12-31 01:45:00+01:00,7999
2017-12-31 02:00:00+01:00,7768
2017-12-31 02:15:00+01:00,7533
2017-12-31 02:30:00+01:00,7557
2017-12-31 02:45:00+01:00,7540
2017-12-31 03:00:00+01:00,7474
2017-12-31 03:15:00+01:00,7172
2017-12-31 03:30:00+01:00,7078
2017-12-31 03:45:00+01:00,7160
2017-12-31 04:00:00+01:00,7180
2017-12-31 04:15:00+01:00,7173
2017-12-31 04:30:00+01:00,7166
2017-12-31 04:45:00+01:00,7192
2017-12-31 05:00:00+01:00,7220
2017-12-31 05:15:00+01:00,7228
2017-12-31 05:30:00+01:00,7282
2017-12-31 05:45:00+01:00,7318
2017-12-31 06:00:00+01:00,7374
2017-12-31 06:15:00+01:00,7456
2017-12-31 06:30:00+01:00,7512
2017-12-31 06:45:00+01:00,7521
2017-12-31 07:00:00+01:00,7480
2017-12-31 07:15:00+01:00,7523
2017-12-31 07:30:00+01:00,7626
2017-12-31 07:45:00+01:00,7726
2017-12-31 08:00:00+01:00,7873
2017-12-31 08:15:00+01:00,8069
2017-12-31 08:30:00+01:00,8078
2017-12-31 08:45:00+01:00,8120
2017-12-31 09:00:00+01:00,8263
2017-12-31 09:15:00+01:00,8392
2017-12-31 09:30:00+01:00,8566
2017-12-31 09:45:00+01:00,8657
2017-12-31 10:00:00+01:00,8792
2017-12-31 10:15:00+01:00,8884
2017-12-31 10:30:00+01:00,8942
2017-12-31 10:45:00+01:00,8979
2017-12-31 11:00:00+01:00,8995
2017-12-31 11:15:00+01:00,9083
2017-12-31 11:30:00+01:00,9192
2017-12-31 11:45:00+01:00,9227
2017-12-31 12:00:00+01:00,9283
2017-12-31 12:15:00+01:00,9290
2017-12-31 12:30:00+01:00,9357
2017-12-31 12:45:00+01:00,9329
2017-12-31 13:00:00+01:00,9337
2017-12-31 13:15:00+01:00,9274
2017-12-31 13:30:00+01:00,9313
2017-12-31 13:45:00+01:00,9311
2017-12-31 14:00:00+01:00,9315
2017-12-31 14:15:00+01:00,9304
2017-12-31 14:30:00+01:00,9308
2017-12-31 14:45:00+01:00,9308
2017-12-31 15:00:00+01:00,9443
2017-12-31 15:15:00+01:00,9433
2017-12-31 15:30:00+01:00,9519
2017-12-31 15:45:00+01:00,9574
2017-12-31 16:00:00+01:00,9469
2017-12-31 16:15:00+01:00,9552
2017-12-31 16:30:00+01:00,9682
2017-12-31 16:45:00+01:00,9868
2017-12-31 17:00:00+01:00,9925
2017-12-31 17:15:00+01:00,9989
2017-12-31 17:30:00+01:00,9969
2017-12-31 17:45:00+01:00,9940
2017-12-31 18:00:00+01:00,9791
2017-12-31 18:15:00+01:00,9627
2017-12-31 18:30:00+01:00,9462
2017-12-31 18:45:00+01:00,9471
2017-12-31 19:00:00+01:00,9397
2017-12-31 19:15:00+01:00,9282
2017-12-31 19:30:00+01:00,9188
2017-12-31 19:45:00+01:00,9085
2017-12-31 20:00:00+01:00,9014
2017-12-31 20:15:00+01:00,8944
2017-12-31 20:30:00+01:00,8899
2017-12-31 20:45:00+01:00,8818
2017-12-31 21:00:00+01:00,8687
2017-12-31 21:15:00+01:00,8699
2017-12-31 21:30:00+01:00,8607
2017-12-31 21:45:00+01:00,8512
2017-12-31 22:00:00+01:00,8622
2017-12-31 22:15:00+01:00,8775
2017-12-31 22:30:00+01:00,8849
2017-12-31 22:45:00+01:00,8842
2017-12-31 23:00:00+01:00,9082
2017-12-31 23:15:00+01:00,9049
2017-12-31 23:30:00+01:00,9002
2017-12-31 23:45:00+01:00,8817
